Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1505961.10","Salmonella enterica subsp. enterica serovar Agoueve CFSAN059884",,1505961,"131567;2;1224;1236;91347;543;590;28901;59201;1505961","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Agoueve","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","CFSAN059884","Agoueve",,,,,,,,,,,,,,,,,,,"Good","2017-08-22T00:00:00Z",,,"PRJNA186035","SAMN07163930",,,"NPMF00000000",,,"Illumina NextSeq","103x","SPAdes v. 3.8.1",,,54,4743981,52.24043,7,217186,74,7,,4899,99.8,98.8,,100,,"cattle stool",,"2012",2012,,"Nigeria","Africa","Nigeria",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:University of Ibadan","cntn_cf_publicComments","2022-12-26T03:05:02.630Z","2022-12-26T03:05:02.630Z"
"179997.15","Salmonella enterica subsp. enterica serovar Havana strain BCW_2696",,179997,"131567;2;1224;1236;91347;543;590;28901;59201;179997","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Havana","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BCW_2696",,,,"MLST.Salmonella_enterica.3385",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368573","GCA_002064965.1",,"MYCN00000000",,"WGS",,,,,,56,4702412,52.17,6,240596,77,8,,4699,99.8,99,0.6,100,,"chicken",,"2009",2009,,"Nigeria","Africa","Nigeria",,"Chicken, Gallus gallus","Chicken",,,,"Avian",,,,,,"2017-05-28T03:14:33.231Z","2017-05-28T03:14:33.231Z"
"192954.40","Salmonella enterica subsp. enterica serovar Mbandaka strain BCW_2729",,192954,"131567;2;1224;1236;91347;543;590;28901;59201;192954","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Mbandaka","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BCW_2729",,,,"MLST.Salmonella_enterica.413",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368606","GCA_002064495.1",,"MYBH00000000",,"WGS",,,,,,79,4829236,52.18,10,177457,78,8,,4910,99.5,99,0.6,98.9,,"chicken",,"2009",2009,,"Nigeria","Africa","Nigeria",,"Chicken, Gallus gallus","Chicken",,,,"Avian",,,,,,"2017-05-28T02:49:31.131Z","2017-05-28T02:49:31.131Z"
"192955.179","Salmonella enterica subsp. enterica serovar Kentucky strain BCW_2722",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BCW_2722",,,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368599","GCA_002064595.1",,"MYBO00000000",,"WGS",,,,,,65,4818813,52.18,8,225357,79,8,,4831,99.9,99,,100,,"Lizard Faeces",,"2011",2011,,"Nigeria","Africa","Nigeria",,,,,,,,,,,,,"2017-05-28T02:52:03.364Z","2017-05-28T02:52:03.364Z"
"192955.180","Salmonella enterica subsp. enterica serovar Kentucky strain BCW_2721",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BCW_2721",,,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368598","GCA_002064615.1",,"MYBP00000000",,"WGS",,,,,,71,4818522,52.17,9,199726,83,9,,4838,99.9,98.7,,100,,"water",,"2009",2009,,"Nigeria","Africa","Nigeria",,,,,,,,,,,,,"2017-05-28T02:52:19.182Z","2017-05-28T02:52:19.182Z"
"192955.182","Salmonella enterica subsp. enterica serovar Kentucky strain KS 6",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","KS 6",,,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368597","GCA_002065495.1",,"MYBQ00000000",,"WGS",,,,,,376,4827476,52.13,53,24601,65,8,,5123,99.9,95,5.4,100,,"chicken",,"2007",2007,,"Nigeria","Africa","Nigeria",,"Chicken, Gallus gallus","Chicken",,,,"Avian",,,,,,"2017-05-28T03:14:08.086Z","2017-05-28T03:14:08.086Z"
"192955.188","Salmonella enterica subsp. enterica serovar Kentucky strain NCTR281",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","NCTR281","Kentucky",,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2017-08-31T00:00:00Z",,,"PRJNA312617","SAMN07508695","GCA_002283065.1",,"NQWT00000000","U.S. Food and Drug Administration","WGS","Illumina NextSeq","45.0x","CLC NGS Cell v. October-2015",,,247,4873899,52.15,4,340447,51,8,,5156,99.9,98.7,,100,,"Okra",,"2004",2004,,"Egypt","Africa","Egypt",,,,,,,,,,,"collected_by:FDA","This study will be investigating the role of plasmid-encoded factors, such as iron acquisition component(s) in regulating virulence of Salmonella enterica specifically the serovar Heidelberg. The long term goal of this study is to understand how plasmid encoded factors influence virulence and horizontal gene transmission among Salmonella and related species, which may be beneficial to develop novel strategies to control the spread of virulence and antimicrobial plasmids among foodborne pathogens.","2017-09-28T21:44:56.804Z","2017-09-28T21:44:56.804Z"
"192955.199","Salmonella enterica subsp. enterica serovar Kentucky strain H18",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","H18","Kentucky",,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2018-01-14T00:00:00Z",,,"PRJNA428725","SAMN08299237","GCA_002879815.1",,"PNYI00000000","USDA-ARS-USNPRC","WGS","Illumina MiSeq","51x","A5 -miseq v. 20160825",,,64,4936930,52.07253,5,300602,81,7,,5159,99.9,98.7,0.3,100,,"rinse from chicken carcass",,"2017",2017,,"Egypt","Africa","Egypt: Mansoura",,,,,,,,,,,"sample_type:pure culture","Multidrug resistant Salmonella Kentucky isolated from retail chicken carcasses in Egypt","2018-05-25T17:37:39.390Z","2018-05-25T17:37:39.390Z"
"192955.200","Salmonella enterica subsp. enterica serovar Kentucky strain H5",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","H5","Kentucky",,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2018-01-16T00:00:00Z",,,"PRJNA428725","SAMN08299236","GCA_002885745.1",,"PNYJ00000000","USDA-ARS-USNPRC","WGS","Illumina MiSeq","51x","A5 -miseq v. 20160825",,,54,4840266,52.131264,5,366177,81,9,,5054,99.9,98.7,0.3,100,,"rinse from chicken carcass",,"2017",2017,,"Egypt","Africa","Egypt: Mansoura",,,,,,,,,,,"sample_type:pure culture","Multidrug resistant Salmonella Kentucky isolated from retail chicken carcasses in Egypt","2018-05-25T18:36:38.367Z","2018-05-25T18:36:38.367Z"
"192955.720","Salmonella enterica subsp. enterica serovar Kentucky 19_85",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","19_85","Kentucky",,,"MLST.Salmonella_enterica.198",,,,,,,,,,,,,,,,"Good","2022-05-07T00:00:00Z",,,"PRJEB52018","SAMEA14288406","GCA_940676715.1",,"CALNWF000000000",,"WGS",,,,,,35,5019409,52.060852,4,567128,76,4,,5104,99.9,99,,100,,"Animal",,"1985",1985,,"Egypt","Africa","Egypt",,"Meat",,,,,,,,"host_health_state:not applicable",,,"2022-06-23T22:01:47.805Z","2022-06-23T22:01:47.805Z"
"192955.727","Salmonella enterica subsp. enterica serovar Kentucky 2015LSAL01587",,192955,"131567;2;1224;1236;91347;543;590;28901;59201;192955","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","2015LSAL01587","Kentucky",,,"MLST.Salmonella_enterica.314",,,,,,,,,,,,,,,,"Good","2022-07-14T00:00:00Z",,,"PRJEB52344","SAMEA14372670","GCA_943119185.1",,"CALPBI000000000",,"WGS",,,,,,77,4997688,51.8584,1,4669819,75,9,,5115,99.9,99,,100,,"poultry - broilers",,"2015",2015,,"Reunion","Africa","Reunion",,"Gallus gallus","Chicken",,,,"Avian",,,,,,"2022-07-30T13:42:51.407Z","2022-07-30T13:42:51.407Z"
"192956.5","Salmonella enterica subsp. enterica serovar Haifa strain BCW_2692",,192956,"131567;2;1224;1236;91347;543;590;28901;59201;192956","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Haifa","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BCW_2692",,,,"MLST.Salmonella_enterica.49",,,,,,,,,,,,,,,,"Good","2017-03-22T00:00:00Z",,,"PRJNA203445","SAMN02368570","GCA_002065675.1",,"MYCQ00000000",,"WGS",,,,,,82,4817105,52.22,11,151224,80,7,,4850,99.7,98.6,0.3,100,,"chicken",,"2009",2009,,"Nigeria","Africa","Nigeria",,"Chicken, Gallus gallus","Chicken",,,,"Avian",,,,,,"2017-05-28T03:14:35.834Z","2017-05-28T03:14:35.834Z"
"1960126.10","Salmonella enterica subsp. enterica serovar Wilhelmsburg strain 31evb",,1960126,"131567;2;1224;1236;91347;543;590;28901;59201;1960126","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Wilhelmsburg","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","31evb","Wilhelmsburg",,,,,,,,,,,,,,,,,,,"Good","2019-04-08T00:00:00Z",,,"PRJNA432303","SAMN08723038","GCA_004745035.1",,"PYKG00000000","International Livestock Research Institute","WGS","Illumina","10.726263x","SPAdes v. 3.11.1",,,183,4772851,52.165844,28,49325,73,6,,5082,99.7,95.9,,,,"Abattoir","isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir","2014-11-01",2014,,"Cameroon","Africa","Cameroon: Yaounde",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:Chelea Matchawe","The main objective of this study was to determine the genetic and antibiotic resistance profile of Non-Typhoidal Salmonella isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir. Expected outputs will be better epidemiological monitoring of Salmonella disease outbreaks, proper use of antibiotics by farmers and clear understanding of transmission routes of carcass contamination at the Yaounde abattoir in order to design critical control points (CCP) along the slaughter chain.","2019-07-17T07:49:30.769Z","2019-07-17T07:49:30.769Z"
"1960126.3","Salmonella enterica subsp. enterica serovar Wilhelmsburg strain 36ev",,1960126,"131567;2;1224;1236;91347;543;590;28901;59201;1960126","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Wilhelmsburg","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","36ev","Wilhelmsburg",,,,,,,,,,,,,,,,,,,"Good","2019-04-08T00:00:00Z",,,"PRJNA432303","SAMN08723076","GCA_004744745.1",,"PYJZ00000000","International Livestock Research Institute","WGS","Illumina","4.961727x","SPAdes v. 3.11.1",,,142,4754364,52.124134,20,63025,64,2,,4960,99.7,98.5,,,,"Abattoir","isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir","2014-11-01",2014,,"Cameroon","Africa","Cameroon: Yaounde",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:Chelea Matchawe","The main objective of this study was to determine the genetic and antibiotic resistance profile of Non-Typhoidal Salmonella isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir. Expected outputs will be better epidemiological monitoring of Salmonella disease outbreaks, proper use of antibiotics by farmers and clear understanding of transmission routes of carcass contamination at the Yaounde abattoir in order to design critical control points (CCP) along the slaughter chain.","2019-07-17T07:37:52.621Z","2019-07-17T07:37:52.621Z"
"1960126.4","Salmonella enterica subsp. enterica serovar Wilhelmsburg strain 103bo",,1960126,"131567;2;1224;1236;91347;543;590;28901;59201;1960126","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Wilhelmsburg","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","103bo","Wilhelmsburg",,,,,,,,,,,,,,,,,,,"Good","2019-04-08T00:00:00Z",,,"PRJNA432303","SAMN08723101","GCA_004744795.1",,"PYJT00000000","International Livestock Research Institute","WGS","Illumina","12.627179x","SPAdes v. 3.11.1",,,300,4732366,52.23235,48,33059,66,3,,4915,99.7,98.5,,,,"Abattoir","isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir","2014-11-01",2014,,"Cameroon","Africa","Cameroon: Yaounde",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:Chelea Matchawe","The main objective of this study was to determine the genetic and antibiotic resistance profile of Non-Typhoidal Salmonella isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir. Expected outputs will be better epidemiological monitoring of Salmonella disease outbreaks, proper use of antibiotics by farmers and clear understanding of transmission routes of carcass contamination at the Yaounde abattoir in order to design critical control points (CCP) along the slaughter chain.","2019-07-17T07:37:18.155Z","2019-07-17T07:37:18.155Z"
"1960126.5","Salmonella enterica subsp. enterica serovar Wilhelmsburg strain 34ev",,1960126,"131567;2;1224;1236;91347;543;590;28901;59201;1960126","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Wilhelmsburg","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","34ev","Wilhelmsburg",,,,,,,,,,,,,,,,,,,"Good","2019-04-08T00:00:00Z",,,"PRJNA432303","SAMN08723058","GCA_004744825.1",,"PYKC00000000","International Livestock Research Institute","WGS","Illumina","2.939326x","SPAdes v. 3.11.1",,,173,4746203,52.229626,31,47398,63,1,,5051,99.6,97,,,,"Abattoir","isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir","2014-11-01",2014,,"Cameroon","Africa","Cameroon: Yaounde",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:Chelea Matchawe","The main objective of this study was to determine the genetic and antibiotic resistance profile of Non-Typhoidal Salmonella isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir. Expected outputs will be better epidemiological monitoring of Salmonella disease outbreaks, proper use of antibiotics by farmers and clear understanding of transmission routes of carcass contamination at the Yaounde abattoir in order to design critical control points (CCP) along the slaughter chain.","2019-07-17T07:37:15.207Z","2019-07-17T07:37:15.207Z"
"1960126.6","Salmonella enterica subsp. enterica serovar Wilhelmsburg strain 32eva",,1960126,"131567;2;1224;1236;91347;543;590;28901;59201;1960126","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Wilhelmsburg","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","32eva","Wilhelmsburg",,,,,,,,,,,,,,,,,,,"Good","2019-04-08T00:00:00Z",,,"PRJNA432303","SAMN08723040","GCA_004744855.1",,"PYKF00000000","International Livestock Research Institute","WGS","Illumina","4.380406x","SPAdes v. 3.11.1",,,843,4785147,52.39068,145,10557,66,6,,5773,99.7,87.8,,,,"Abattoir","isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir","2014-11-01",2014,,"Cameroon","Africa","Cameroon: Yaounde",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,"collected_by:Chelea Matchawe","The main objective of this study was to determine the genetic and antibiotic resistance profile of Non-Typhoidal Salmonella isolated from cattle, beef carcass, personnel and slaughterhouse environment at the Yaounde abattoir. Expected outputs will be better epidemiological monitoring of Salmonella disease outbreaks, proper use of antibiotics by farmers and clear understanding of transmission routes of carcass contamination at the Yaounde abattoir in order to design critical control points (CCP) along the slaughter chain.","2019-07-17T07:38:08.058Z","2019-07-17T07:38:08.058Z"
